assignment_id,class_id,title,due_date,points_possible,category
A_c9bde4,7,Test: Science Week 49,2015-12-04,100,Test
A_6f9ca0,7,Lab: Science Week 50,2015-12-12,50,Lab
A_8adc2b,7,Homework: Science Week 50,2015-12-11,10,Homework
A_f27913,7,Test: Science Week 51,2015-12-18,100,Test
A_483d5d,7,Quiz: Science Week 52,2015-12-22,20,Quiz
A_d2b559,7,Quiz: Science Week 52,2015-12-25,20,Quiz
A_1e1e25,7,Homework: Science Week 53,2016-01-02,10,Homework
A_906e2d,7,Quiz: Science Week 1,2016-01-05,20,Quiz
A_dd3560,7,Homework: Science Week 2,2016-01-13,10,Homework
A_cea214,7,Quiz: Science Week 3,2016-01-22,20,Quiz
A_39f9d2,7,Homework: Science Week 4,2016-01-29,10,Homework
A_dc8a9d,7,Lab: Science Week 5,2016-02-05,50,Lab
A_533c3c,7,Lab: Science Week 5,2016-02-06,50,Lab
A_d95618,7,Test: Science Week 6,2016-02-12,100,Test
A_4c1d94,7,Quiz: Science Week 7,2016-02-16,20,Quiz
A_9729d5,7,Test: Science Week 7,2016-02-18,100,Test
A_885042,7,Homework: Science Week 8,2016-02-26,10,Homework
A_d3368f,7,Homework: Science Week 9,2016-03-03,10,Homework
A_517467,7,Quiz: Science Week 9,2016-03-02,20,Quiz
A_b97c19,7,Quiz: Science Week 10,2016-03-10,20,Quiz
A_5f0d73,7,Homework: Science Week 10,2016-03-11,10,Homework
A_4de55c,7,Test: Science Week 11,2016-03-15,100,Test
A_def0fd,7,Test: Science Week 11,2016-03-16,100,Test
A_9dd3c6,7,Quiz: Science Week 12,2016-03-24,20,Quiz
A_09dbd5,7,Homework: Science Week 13,2016-03-30,10,Homework
A_4feb50,7,Lab: Science Week 13,2016-04-01,50,Lab
A_672738,7,Lab: Science Week 14,2016-04-05,50,Lab
A_8f0354,7,Test: Science Week 14,2016-04-06,100,Test
A_9452c1,7,Lab: Science Week 15,2016-04-15,50,Lab
A_55c7f4,7,Lab: Science Week 15,2016-04-13,50,Lab
A_0a3dc1,7,Lab: Science Week 16,2016-04-20,50,Lab
A_a6c502,7,Homework: Science Week 16,2016-04-23,10,Homework
A_b21246,7,Quiz: Science Week 17,2016-04-29,20,Quiz
A_fcbee6,7,Quiz: Science Week 17,2016-04-26,20,Quiz
A_4833b6,7,Homework: Science Week 18,2016-05-06,10,Homework
A_84363b,7,Quiz: Science Week 19,2016-05-12,20,Quiz
A_d2e9ac,7,Homework: Science Week 19,2016-05-12,10,Homework
A_ee0b44,7,Lab: Science Week 20,2016-05-17,50,Lab
A_834d09,7,Quiz: Science Week 20,2016-05-17,20,Quiz
A_9970b2,7,Homework: Science Week 21,2016-05-25,10,Homework
A_deab76,7,Homework: Science Week 22,2016-05-31,10,Homework
A_48cb76,7,Homework: Science Week 22,2016-06-04,10,Homework
A_cbe2f7,7,Lab: Science Week 23,2016-06-10,50,Lab
A_2f48e8,7,Lab: Science Week 23,2016-06-10,50,Lab
A_43b4ce,7,Quiz: Science Week 24,2016-06-15,20,Quiz
A_24e17b,7,Homework: Science Week 24,2016-06-16,10,Homework
A_aa3f52,8,Homework: Science Week 36,2015-09-02,10,Homework
A_4b882e,8,Lab: Science Week 37,2015-09-08,50,Lab
A_d18a8b,8,Lab: Science Week 38,2015-09-15,50,Lab
A_27d083,8,Quiz: Science Week 39,2015-09-25,20,Quiz
A_e42537,8,Test: Science Week 39,2015-09-26,100,Test
A_b948a7,8,Quiz: Science Week 40,2015-09-30,20,Quiz
A_d7aa2a,8,Quiz: Science Week 41,2015-10-10,20,Quiz
A_87329a,8,Homework: Science Week 42,2015-10-13,10,Homework
A_bd5bcc,8,Lab: Science Week 42,2015-10-14,50,Lab
A_c5d331,8,Quiz: Science Week 43,2015-10-21,20,Quiz
A_3e4d4e,8,Test: Science Week 44,2015-10-29,100,Test
A_361586,8,Lab: Science Week 44,2015-10-30,50,Lab
A_a8957a,8,Quiz: Science Week 45,2015-11-03,20,Quiz
A_d2092b,8,Lab: Science Week 45,2015-11-03,50,Lab
A_b2fd8a,8,Lab: Science Week 46,2015-11-10,50,Lab
A_f240e2,8,Lab: Science Week 46,2015-11-11,50,Lab
A_4841c8,8,Lab: Science Week 47,2015-11-19,50,Lab
A_30957e,8,Lab: Science Week 48,2015-11-28,50,Lab
A_c0f40d,8,Test: Science Week 49,2015-12-05,100,Test
A_f0476f,8,Test: Science Week 49,2015-12-04,100,Test
A_21b3b9,8,Quiz: Science Week 50,2015-12-11,20,Quiz
A_bfb420,8,Test: Science Week 50,2015-12-08,100,Test
A_103052,8,Lab: Science Week 51,2015-12-17,50,Lab
A_0be124,8,Lab: Science Week 52,2015-12-24,50,Lab
A_1c23ce,8,Quiz: Science Week 52,2015-12-24,20,Quiz
A_6f8040,8,Homework: Science Week 53,2016-01-02,10,Homework
A_4a0195,8,Test: Science Week 1,2016-01-08,100,Test
A_c05a62,8,Quiz: Science Week 1,2016-01-06,20,Quiz
A_69f357,8,Homework: Science Week 2,2016-01-12,10,Homework
A_a9db2e,8,Homework: Science Week 3,2016-01-23,10,Homework
A_e3cf1e,8,Lab: Science Week 3,2016-01-22,50,Lab
A_4af425,8,Lab: Science Week 4,2016-01-26,50,Lab
A_79e225,8,Lab: Science Week 5,2016-02-02,50,Lab
A_c02e70,8,Lab: Science Week 6,2016-02-09,50,Lab
A_4903ce,8,Homework: Science Week 7,2016-02-17,10,Homework
A_102e43,8,Homework: Science Week 8,2016-02-25,10,Homework
A_a88f2e,8,Quiz: Science Week 9,2016-03-02,20,Quiz
A_2ea2e1,8,Homework: Science Week 9,2016-03-02,10,Homework
A_08c1c4,8,Lab: Science Week 10,2016-03-10,50,Lab
A_eb097e,8,Quiz: Science Week 10,2016-03-11,20,Quiz
A_08361e,8,Test: Science Week 11,2016-03-19,100,Test
A_686fc1,8,Test: Science Week 12,2016-03-24,100,Test
A_7f78a5,8,Lab: Science Week 12,2016-03-25,50,Lab
A_ecfb1a,8,Test: Science Week 13,2016-03-30,100,Test
A_bd641e,8,Quiz: Science Week 14,2016-04-05,20,Quiz
A_6eb56f,8,Lab: Science Week 14,2016-04-06,50,Lab
A_d612bb,8,Homework: Science Week 15,2016-04-12,10,Homework
A_ecf07d,8,Homework: Science Week 15,2016-04-13,10,Homework
A_374998,8,Homework: Science Week 16,2016-04-23,10,Homework
A_caf046,8,Homework: Science Week 16,2016-04-20,10,Homework
A_e23aa4,8,Test: Science Week 17,2016-04-26,100,Test
A_cd3bba,8,Homework: Science Week 17,2016-04-28,10,Homework
A_ff401b,8,Test: Science Week 18,2016-05-04,100,Test
A_271dc7,8,Test: Science Week 18,2016-05-07,100,Test
A_9081fd,8,Homework: Science Week 19,2016-05-14,10,Homework
A_da27bc,8,Lab: Science Week 20,2016-05-17,50,Lab
A_77dc2d,8,Lab: Science Week 21,2016-05-28,50,Lab
A_6c1d7a,8,Test: Science Week 22,2016-05-31,100,Test
A_bca222,8,Test: Science Week 22,2016-06-03,100,Test
A_5814f2,8,Quiz: Science Week 23,2016-06-07,20,Quiz
A_9b4269,8,Homework: Science Week 23,2016-06-09,10,Homework
A_3129b0,8,Homework: Science Week 24,2016-06-14,10,Homework
A_27bde3,8,Homework: Science Week 24,2016-06-18,10,Homework
A_87b8a2,9,Quiz: Social Studies Week 36,2015-09-03,20,Quiz
A_48188a,9,Quiz: Social Studies Week 37,2015-09-09,20,Quiz
A_5d885c,9,Project: Social Studies Week 38,2015-09-15,100,Project
A_48029e,9,Quiz: Social Studies Week 39,2015-09-25,20,Quiz
A_3b83cd,9,Quiz: Social Studies Week 39,2015-09-26,20,Quiz
A_13011a,9,Quiz: Social Studies Week 40,2015-09-29,20,Quiz
A_13619d,9,Project: Social Studies Week 41,2015-10-07,100,Project
A_10da07,9,Project: Social Studies Week 41,2015-10-07,100,Project
A_79b585,9,Homework: Social Studies Week 42,2015-10-16,10,Homework
A_3e543e,9,Quiz: Social Studies Week 42,2015-10-14,20,Quiz
A_7ba761,9,Homework: Social Studies Week 43,2015-10-21,10,Homework
A_aa7047,9,Project: Social Studies Week 44,2015-10-27,100,Project
A_31b846,9,Homework: Social Studies Week 45,2015-11-03,10,Homework
A_0abc09,9,Homework: Social Studies Week 46,2015-11-13,10,Homework
A_e67dbe,9,Homework: Social Studies Week 46,2015-11-14,10,Homework
A_461618,9,Homework: Social Studies Week 47,2015-11-19,10,Homework
A_254074,9,Project: Social Studies Week 48,2015-11-27,100,Project
A_934bf2,9,Quiz: Social Studies Week 48,2015-11-24,20,Quiz
A_616f96,9,Quiz: Social Studies Week 49,2015-12-02,20,Quiz
A_d76c36,9,Quiz: Social Studies Week 50,2015-12-09,20,Quiz
A_359d4a,9,Homework: Social Studies Week 50,2015-12-11,10,Homework
A_4a4b2c,9,Quiz: Social Studies Week 51,2015-12-16,20,Quiz
A_e559ea,9,Project: Social Studies Week 52,2015-12-26,100,Project
A_9407f1,9,Project: Social Studies Week 53,2016-01-02,100,Project
A_bdf389,9,Quiz: Social Studies Week 53,2016-01-02,20,Quiz
A_6b1cdf,9,Quiz: Social Studies Week 1,2016-01-09,20,Quiz
A_93cb07,9,Project: Social Studies Week 1,2016-01-07,100,Project
A_249542,9,Homework: Social Studies Week 2,2016-01-14,10,Homework
A_21fda5,9,Homework: Social Studies Week 2,2016-01-16,10,Homework
A_a133ae,9,Project: Social Studies Week 3,2016-01-22,100,Project
A_b1c839,9,Homework: Social Studies Week 4,2016-01-30,10,Homework
A_f0df5c,9,Quiz: Social Studies Week 5,2016-02-02,20,Quiz
A_f86200,9,Quiz: Social Studies Week 5,2016-02-05,20,Quiz
A_8e2d49,9,Quiz: Social Studies Week 6,2016-02-10,20,Quiz
A_a37a7c,9,Homework: Social Studies Week 6,2016-02-09,10,Homework
A_ca1668,9,Homework: Social Studies Week 7,2016-02-19,10,Homework
A_e03775,9,Homework: Social Studies Week 7,2016-02-16,10,Homework
A_95d755,9,Homework: Social Studies Week 8,2016-02-26,10,Homework
A_bd8f3f,9,Quiz: Social Studies Week 9,2016-03-03,20,Quiz
A_2583c0,9,Project: Social Studies Week 9,2016-03-04,100,Project
A_e8b72a,9,Quiz: Social Studies Week 10,2016-03-11,20,Quiz
A_395d6a,9,Quiz: Social Studies Week 11,2016-03-15,20,Quiz
A_51e274,9,Homework: Social Studies Week 12,2016-03-25,10,Homework
A_80da63,9,Quiz: Social Studies Week 13,2016-04-01,20,Quiz
A_40dae1,9,Project: Social Studies Week 13,2016-04-01,100,Project
A_405445,9,Quiz: Social Studies Week 14,2016-04-07,20,Quiz
A_cef3e8,9,Quiz: Social Studies Week 15,2016-04-13,20,Quiz
A_887c30,9,Project: Social Studies Week 15,2016-04-14,100,Project
A_53978a,9,Project: Social Studies Week 16,2016-04-22,100,Project
A_483523,9,Project: Social Studies Week 17,2016-04-28,100,Project
A_3183e5,9,Quiz: Social Studies Week 18,2016-05-05,20,Quiz
A_8fef48,9,Homework: Social Studies Week 18,2016-05-06,10,Homework
A_2700f0,9,Quiz: Social Studies Week 19,2016-05-10,20,Quiz
A_910243,9,Homework: Social Studies Week 20,2016-05-20,10,Homework
A_03db0d,9,Homework: Social Studies Week 20,2016-05-18,10,Homework
A_91f173,9,Quiz: Social Studies Week 21,2016-05-24,20,Quiz
A_6c3bc8,9,Project: Social Studies Week 21,2016-05-26,100,Project
A_09c737,9,Quiz: Social Studies Week 22,2016-06-01,20,Quiz
A_cc5f98,9,Quiz: Social Studies Week 23,2016-06-08,20,Quiz
A_d84305,9,Quiz: Social Studies Week 24,2016-06-14,20,Quiz
A_f9342e,9,Project: Social Studies Week 24,2016-06-15,100,Project
A_a25f55,10,Quiz: Social Studies Week 36,2015-09-05,20,Quiz
A_88403c,10,Quiz: Social Studies Week 37,2015-09-09,20,Quiz
A_b5fcc8,10,Homework: Social Studies Week 37,2015-09-12,10,Homework
A_df70b4,10,Quiz: Social Studies Week 38,2015-09-17,20,Quiz
A_5e235b,10,Project: Social Studies Week 38,2015-09-19,100,Project
A_cf4254,10,Project: Social Studies Week 39,2015-09-24,100,Project
A_c6182a,10,Quiz: Social Studies Week 40,2015-09-30,20,Quiz
A_c518db,10,Homework: Social Studies Week 41,2015-10-07,10,Homework
A_ecf562,10,Quiz: Social Studies Week 42,2015-10-13,20,Quiz
A_5850a9,10,Homework: Social Studies Week 42,2015-10-17,10,Homework
A_30d271,10,Project: Social Studies Week 43,2015-10-22,100,Project
A_bab7c5,10,Project: Social Studies Week 43,2015-10-21,100,Project
A_9db2ce,10,Project: Social Studies Week 44,2015-10-29,100,Project
A_13a545,10,Project: Social Studies Week 45,2015-11-05,100,Project
A_7d0d77,10,Homework: Social Studies Week 45,2015-11-07,10,Homework
A_f428da,10,Homework: Social Studies Week 46,2015-11-12,10,Homework
A_affc82,10,Quiz: Social Studies Week 47,2015-11-21,20,Quiz
A_c24822,10,Project: Social Studies Week 48,2015-11-26,100,Project
A_0d160f,10,Homework: Social Studies Week 49,2015-12-05,10,Homework
A_e5ec24,10,Project: Social Studies Week 50,2015-12-08,100,Project
A_81ea0e,10,Quiz: Social Studies Week 50,2015-12-10,20,Quiz
A_c7f7a4,10,Project: Social Studies Week 51,2015-12-19,100,Project
A_aa816e,10,Project: Social Studies Week 51,2015-12-16,100,Project
A_80c93d,10,Homework: Social Studies Week 52,2015-12-25,10,Homework
A_198d83,10,Project: Social Studies Week 53,2016-01-02,100,Project
A_41a939,10,Homework: Social Studies Week 53,2016-01-02,10,Homework
A_798230,10,Quiz: Social Studies Week 1,2016-01-05,20,Quiz
A_d435a5,10,Quiz: Social Studies Week 1,2016-01-09,20,Quiz
A_866c1a,10,Homework: Social Studies Week 2,2016-01-16,10,Homework
A_1cb034,10,Project: Social Studies Week 3,2016-01-20,100,Project
A_ffd77b,10,Project: Social Studies Week 3,2016-01-19,100,Project
A_3ab79c,10,Homework: Social Studies Week 4,2016-01-30,10,Homework
A_128e7a,10,Quiz: Social Studies Week 5,2016-02-05,20,Quiz
A_b56026,10,Project: Social Studies Week 6,2016-02-12,100,Project
A_933e31,10,Homework: Social Studies Week 6,2016-02-13,10,Homework
A_f607fb,10,Project: Social Studies Week 7,2016-02-17,100,Project
A_1fb5ae,10,Homework: Social Studies Week 7,2016-02-17,10,Homework
A_1dd617,10,Homework: Social Studies Week 8,2016-02-26,10,Homework
A_252637,10,Project: Social Studies Week 9,2016-03-01,100,Project
A_0bd579,10,Homework: Social Studies Week 9,2016-03-03,10,Homework
A_68b7b0,10,Quiz: Social Studies Week 10,2016-03-10,20,Quiz
A_01ff2b,10,Project: Social Studies Week 10,2016-03-11,100,Project
A_25dcc7,10,Project: Social Studies Week 11,2016-03-19,100,Project
A_518dd0,10,Quiz: Social Studies Week 11,2016-03-16,20,Quiz
A_401ba0,10,Quiz: Social Studies Week 12,2016-03-24,20,Quiz
A_2b11ec,10,Quiz: Social Studies Week 13,2016-03-29,20,Quiz
A_dcca4d,10,Quiz: Social Studies Week 14,2016-04-09,20,Quiz
A_dcedb8,10,Project: Social Studies Week 15,2016-04-13,100,Project
A_d579f8,10,Quiz: Social Studies Week 15,2016-04-13,20,Quiz
A_e61d64,10,Homework: Social Studies Week 16,2016-04-20,10,Homework
A_360311,10,Homework: Social Studies Week 16,2016-04-22,10,Homework
A_59c2e0,10,Quiz: Social Studies Week 17,2016-04-28,20,Quiz
A_494aa1,10,Project: Social Studies Week 18,2016-05-04,100,Project
A_b6fddb,10,Homework: Social Studies Week 18,2016-05-05,10,Homework
A_45c85c,10,Homework: Social Studies Week 19,2016-05-13,10,Homework
A_bceb33,10,Quiz: Social Studies Week 19,2016-05-14,20,Quiz
A_cda6b8,10,Quiz: Social Studies Week 20,2016-05-21,20,Quiz
A_870c29,10,Project: Social Studies Week 21,2016-05-25,100,Project
A_c2b756,10,Quiz: Social Studies Week 21,2016-05-24,20,Quiz
A_fbfa9e,10,Project: Social Studies Week 22,2016-06-02,100,Project
A_8e6538,10,Project: Social Studies Week 23,2016-06-07,100,Project
A_63f0b7,10,Quiz: Social Studies Week 24,2016-06-14,20,Quiz
A_6af32e,10,Project: Social Studies Week 24,2016-06-16,100,Project
A_b8454d,11,Test: Homeroom Week 36,2015-09-04,100,Test
A_112384,11,Homework: Homeroom Week 37,2015-09-12,10,Homework
A_4da058,11,Homework: Homeroom Week 37,2015-09-11,10,Homework
A_3c13e0,11,Quiz: Homeroom Week 38,2015-09-16,20,Quiz
A_8a2480,11,Test: Homeroom Week 39,2015-09-23,100,Test
A_780e20,11,Homework: Homeroom Week 39,2015-09-23,10,Homework
A_5df080,11,Homework: Homeroom Week 40,2015-09-29,10,Homework
A_15a354,11,Test: Homeroom Week 40,2015-09-30,100,Test
A_a52751,11,Test: Homeroom Week 41,2015-10-10,100,Test
A_28e259,11,Test: Homeroom Week 42,2015-10-17,100,Test
A_8c54ac,11,Test: Homeroom Week 43,2015-10-24,100,Test
A_b0674d,11,Quiz: Homeroom Week 44,2015-10-31,20,Quiz
A_163174,11,Homework: Homeroom Week 45,2015-11-06,10,Homework
A_fbaae6,11,Homework: Homeroom Week 45,2015-11-05,10,Homework
A_a1f09d,11,Quiz: Homeroom Week 46,2015-11-14,20,Quiz
A_21639e,11,Test: Homeroom Week 46,2015-11-10,100,Test
A_3b47c9,11,Test: Homeroom Week 47,2015-11-18,100,Test
A_dc8784,11,Homework: Homeroom Week 48,2015-11-28,10,Homework
A_af3e6f,11,Homework: Homeroom Week 49,2015-12-01,10,Homework
A_3398fb,11,Test: Homeroom Week 49,2015-12-04,100,Test
A_f65abc,11,Homework: Homeroom Week 50,2015-12-12,10,Homework
A_e7e856,11,Homework: Homeroom Week 51,2015-12-17,10,Homework
A_442f69,11,Quiz: Homeroom Week 51,2015-12-17,20,Quiz
A_99a429,11,Quiz: Homeroom Week 52,2015-12-23,20,Quiz
A_762d34,11,Test: Homeroom Week 53,2016-01-01,100,Test
A_40dace,11,Homework: Homeroom Week 1,2016-01-06,10,Homework
A_45976c,11,Test: Homeroom Week 2,2016-01-16,100,Test
A_2d3854,11,Test: Homeroom Week 2,2016-01-12,100,Test
A_daff32,11,Test: Homeroom Week 3,2016-01-20,100,Test
A_c90d56,11,Quiz: Homeroom Week 4,2016-01-26,20,Quiz
A_554a40,11,Test: Homeroom Week 4,2016-01-29,100,Test
A_3882a1,11,Homework: Homeroom Week 5,2016-02-02,10,Homework
A_21c33d,11,Homework: Homeroom Week 6,2016-02-09,10,Homework
A_ac54de,11,Homework: Homeroom Week 6,2016-02-11,10,Homework
A_9125a7,11,Quiz: Homeroom Week 7,2016-02-17,20,Quiz
A_17a1f4,11,Quiz: Homeroom Week 8,2016-02-27,20,Quiz
A_8e900c,11,Test: Homeroom Week 9,2016-03-05,100,Test
A_46e667,11,Test: Homeroom Week 9,2016-03-05,100,Test
A_79b11a,11,Homework: Homeroom Week 10,2016-03-12,10,Homework
A_5346be,11,Quiz: Homeroom Week 10,2016-03-08,20,Quiz
A_ea8558,11,Test: Homeroom Week 11,2016-03-17,100,Test
A_8498ba,11,Quiz: Homeroom Week 12,2016-03-25,20,Quiz
A_b93e87,11,Quiz: Homeroom Week 12,2016-03-25,20,Quiz
A_f2c678,11,Test: Homeroom Week 13,2016-03-31,100,Test
A_fd7140,11,Test: Homeroom Week 13,2016-03-30,100,Test
A_b0b859,11,Quiz: Homeroom Week 14,2016-04-09,20,Quiz
A_9c7509,11,Quiz: Homeroom Week 15,2016-04-14,20,Quiz
A_fef2ce,11,Quiz: Homeroom Week 16,2016-04-19,20,Quiz
A_dbe92d,11,Quiz: Homeroom Week 16,2016-04-22,20,Quiz
A_384f30,11,Homework: Homeroom Week 17,2016-04-26,10,Homework
A_eda4e4,11,Test: Homeroom Week 18,2016-05-04,100,Test
A_7d0578,11,Homework: Homeroom Week 19,2016-05-12,10,Homework
A_2413a5,11,Test: Homeroom Week 20,2016-05-19,100,Test
A_e4a10c,11,Quiz: Homeroom Week 21,2016-05-28,20,Quiz
A_f967b2,11,Test: Homeroom Week 22,2016-06-03,100,Test
A_8c5abb,11,Homework: Homeroom Week 22,2016-06-03,10,Homework
A_04dfb7,11,Homework: Homeroom Week 23,2016-06-10,10,Homework
A_3a2d49,11,Homework: Homeroom Week 24,2016-06-17,10,Homework
A_f2b851,11,Quiz: Homeroom Week 24,2016-06-15,20,Quiz
A_319cd8,12,Homework: Homeroom Week 36,2015-09-04,10,Homework
A_358adb,12,Test: Homeroom Week 36,2015-09-04,100,Test
A_3dd7a8,12,Quiz: Homeroom Week 37,2015-09-11,20,Quiz
A_7367ee,12,Test: Homeroom Week 38,2015-09-17,100,Test
A_da39e8,12,Quiz: Homeroom Week 39,2015-09-26,20,Quiz
A_e75cbe,12,Test: Homeroom Week 39,2015-09-24,100,Test
A_5aae82,12,Test: Homeroom Week 40,2015-10-01,100,Test
A_a5d6a8,12,Quiz: Homeroom Week 40,2015-10-01,20,Quiz
A_e86d64,12,Test: Homeroom Week 41,2015-10-07,100,Test
A_8287a6,12,Test: Homeroom Week 42,2015-10-14,100,Test
A_75c3c0,12,Quiz: Homeroom Week 42,2015-10-17,20,Quiz
A_c2691d,12,Test: Homeroom Week 43,2015-10-22,100,Test
A_e2af57,12,Quiz: Homeroom Week 44,2015-10-30,20,Quiz
A_ba9c56,12,Homework: Homeroom Week 45,2015-11-04,10,Homework
A_18ff44,12,Quiz: Homeroom Week 45,2015-11-04,20,Quiz
A_51f9dc,12,Test: Homeroom Week 46,2015-11-14,100,Test
A_44969d,12,Homework: Homeroom Week 46,2015-11-13,10,Homework
A_a86664,12,Homework: Homeroom Week 47,2015-11-19,10,Homework
A_775abe,12,Test: Homeroom Week 48,2015-11-28,100,Test
A_ce8a6b,12,Test: Homeroom Week 48,2015-11-24,100,Test
A_e982b0,12,Quiz: Homeroom Week 49,2015-12-03,20,Quiz
A_173435,12,Homework: Homeroom Week 49,2015-12-02,10,Homework
A_390606,12,Quiz: Homeroom Week 50,2015-12-08,20,Quiz
A_90ea10,12,Homework: Homeroom Week 51,2015-12-18,10,Homework
A_c24fb9,12,Quiz: Homeroom Week 51,2015-12-15,20,Quiz
A_d812ce,12,Test: Homeroom Week 52,2015-12-25,100,Test
A_70179a,12,Homework: Homeroom Week 53,2015-12-29,10,Homework
A_115f3a,12,Quiz: Homeroom Week 1,2016-01-09,20,Quiz
A_1cd242,12,Quiz: Homeroom Week 1,2016-01-06,20,Quiz
A_a7ebee,12,Test: Homeroom Week 2,2016-01-14,100,Test
A_0a1c8d,12,Quiz: Homeroom Week 3,2016-01-21,20,Quiz
A_e6ba3e,12,Test: Homeroom Week 4,2016-01-30,100,Test
A_93cd1c,12,Test: Homeroom Week 5,2016-02-02,100,Test
A_dbb024,12,Quiz: Homeroom Week 5,2016-02-03,20,Quiz
A_f1c64a,12,Test: Homeroom Week 6,2016-02-12,100,Test
A_44c4b7,12,Quiz: Homeroom Week 7,2016-02-18,20,Quiz
A_2efc5f,12,Test: Homeroom Week 8,2016-02-27,100,Test
A_89c30b,12,Quiz: Homeroom Week 9,2016-03-02,20,Quiz
A_9e582b,12,Homework: Homeroom Week 9,2016-03-05,10,Homework
A_26115f,12,Quiz: Homeroom Week 10,2016-03-08,20,Quiz
A_023046,12,Quiz: Homeroom Week 10,2016-03-10,20,Quiz
A_e72db6,12,Quiz: Homeroom Week 11,2016-03-18,20,Quiz
A_4a41ee,12,Homework: Homeroom Week 11,2016-03-17,10,Homework
A_02a2b8,12,Quiz: Homeroom Week 12,2016-03-23,20,Quiz
A_4a06aa,12,Quiz: Homeroom Week 12,2016-03-24,20,Quiz
A_3c4cae,12,Homework: Homeroom Week 13,2016-04-01,10,Homework
A_2b743e,12,Quiz: Homeroom Week 14,2016-04-08,20,Quiz
A_1a74e1,12,Quiz: Homeroom Week 15,2016-04-14,20,Quiz
A_e174be,12,Quiz: Homeroom Week 16,2016-04-20,20,Quiz
A_573be8,12,Quiz: Homeroom Week 17,2016-04-29,20,Quiz
A_211442,12,Test: Homeroom Week 17,2016-04-29,100,Test
A_a9c683,12,Quiz: Homeroom Week 18,2016-05-04,20,Quiz
A_a51685,12,Homework: Homeroom Week 19,2016-05-11,10,Homework
A_fa1ab5,12,Test: Homeroom Week 20,2016-05-20,100,Test
A_590aca,12,Quiz: Homeroom Week 21,2016-05-24,20,Quiz
A_51cd97,12,Quiz: Homeroom Week 22,2016-06-04,20,Quiz
A_5aa2f7,12,Homework: Homeroom Week 23,2016-06-11,10,Homework
A_d04555,12,Homework: Homeroom Week 24,2016-06-18,10,Homework
A_1844cf,12,Homework: Homeroom Week 24,2016-06-15,10,Homework
A_7d6db7,13,Quiz: Homeroom Week 36,2015-09-04,20,Quiz
A_5c8631,13,Homework: Homeroom Week 37,2015-09-12,10,Homework
A_0b1615,13,Test: Homeroom Week 38,2015-09-19,100,Test
A_9bf6f5,13,Homework: Homeroom Week 38,2015-09-16,10,Homework
A_7119e4,13,Homework: Homeroom Week 39,2015-09-25,10,Homework
A_f5f118,13,Quiz: Homeroom Week 40,2015-09-29,20,Quiz
A_e2d888,13,Homework: Homeroom Week 41,2015-10-09,10,Homework
A_df2788,13,Test: Homeroom Week 41,2015-10-07,100,Test
A_8f799f,13,Homework: Homeroom Week 42,2015-10-17,10,Homework
A_6f870c,13,Homework: Homeroom Week 43,2015-10-24,10,Homework
A_c6f11d,13,Homework: Homeroom Week 43,2015-10-20,10,Homework
A_5c549d,13,Test: Homeroom Week 44,2015-10-30,100,Test
A_17ef41,13,Quiz: Homeroom Week 45,2015-11-04,20,Quiz
A_e2c89c,13,Test: Homeroom Week 45,2015-11-04,100,Test
A_f17a44,13,Quiz: Homeroom Week 46,2015-11-12,20,Quiz
A_4aa8ff,13,Homework: Homeroom Week 46,2015-11-13,10,Homework
A_67878e,13,Test: Homeroom Week 47,2015-11-18,100,Test
A_ea0725,13,Homework: Homeroom Week 48,2015-11-27,10,Homework
A_6384f1,13,Quiz: Homeroom Week 48,2015-11-24,20,Quiz
A_e1ea7e,13,Homework: Homeroom Week 49,2015-12-04,10,Homework
A_acc3ec,13,Test: Homeroom Week 49,2015-12-03,100,Test
A_a8152c,13,Quiz: Homeroom Week 50,2015-12-11,20,Quiz
A_e82b35,13,Test: Homeroom Week 51,2015-12-15,100,Test
A_5a66b3,13,Homework: Homeroom Week 51,2015-12-17,10,Homework
A_da5342,13,Quiz: Homeroom Week 52,2015-12-23,20,Quiz
A_9346c0,13,Quiz: Homeroom Week 53,2016-01-02,20,Quiz
A_b6529e,13,Quiz: Homeroom Week 53,2015-12-30,20,Quiz
A_ada4e1,13,Quiz: Homeroom Week 1,2016-01-07,20,Quiz
A_ffe783,13,Homework: Homeroom Week 2,2016-01-15,10,Homework
A_f3769d,13,Quiz: Homeroom Week 3,2016-01-23,20,Quiz
A_42f0b1,13,Test: Homeroom Week 4,2016-01-28,100,Test
A_63488e,13,Test: Homeroom Week 5,2016-02-03,100,Test
A_3ba151,13,Homework: Homeroom Week 6,2016-02-10,10,Homework
A_ed6dab,13,Quiz: Homeroom Week 7,2016-02-17,20,Quiz
A_666406,13,Test: Homeroom Week 8,2016-02-24,100,Test
A_a9b7db,13,Homework: Homeroom Week 9,2016-03-01,10,Homework
A_d3a1ce,13,Homework: Homeroom Week 10,2016-03-09,10,Homework
A_ae9e3b,13,Homework: Homeroom Week 10,2016-03-08,10,Homework
A_c2e660,13,Test: Homeroom Week 11,2016-03-16,100,Test
A_732418,13,Homework: Homeroom Week 12,2016-03-23,10,Homework
A_c1a631,13,Quiz: Homeroom Week 12,2016-03-22,20,Quiz
A_e6a537,13,Quiz: Homeroom Week 13,2016-03-31,20,Quiz
A_8806b7,13,Quiz: Homeroom Week 14,2016-04-07,20,Quiz
A_4d124c,13,Test: Homeroom Week 14,2016-04-06,100,Test
